cohort,root_id,channels,method,total_capture,residual_capture,dictionary_rank,nonzero_coefficients,wiring_density,coverage,incremental_total_capture
v661,864691135716174106,16,common + ancestry,0.7449100021789746,0.67401374855252,13.0,56.0,0.1166666666666666,1.0,0.5274276595597597
v661,864691135716174106,16,common + depth bins,0.7269048479092449,0.6510044859500688,16.0,58.0,0.1208333333333333,1.0,0.50942250529003
v661,864691135716174106,16,common + random routes,0.5758398037211161,0.45795447262031397,10.97,58.115,0.12107291666666663,1.0,0.35835746110190114
v661,864691135716174106,16,common + shuffled routes,0.6235298557377409,0.5188988507654043,14.73,56.0,0.11666666666666661,1.0,0.4060475131185259
v661,864691135716174106,16,common + surrogate ancestry,0.7417397312968731,0.6699623755870678,14.14,62.15,0.12947916666666665,1.0,0.5242573886776581
v661,864691135716174106,16,common-constrained SVD,0.9205811553931458,0.8985085590621913,16.0,480.0,1.0,1.0,0.7030988127739308
v661,864691135740320660,1,common + ancestry,0.1395785831993882,8.48052539005801e-33,1.0,25.0,1.0,1.0,0.0
v661,864691135740320660,1,common + depth bins,0.1395785831993882,8.48052539005801e-33,1.0,25.0,1.0,1.0,0.0
v661,864691135740320660,1,common + random routes,0.1395785831993882,8.48052539005801e-33,1.0,25.0,1.0,1.0,0.0
v661,864691135740320660,1,common + shuffled routes,0.1395785831993882,8.48052539005801e-33,1.0,25.0,1.0,1.0,0.0
v661,864691135740320660,1,common + surrogate ancestry,0.1395785831993882,8.48052539005801e-33,1.0,25.0,1.0,1.0,0.0
v661,864691135740320660,1,common-constrained SVD,0.1395785831993882,8.48052539005801e-33,1.0,25.0,1.0,1.0,0.0
v661,864691135740320660,2,common + ancestry,0.2850955713999966,0.1691229266952679,2.0,26.0,0.52,1.0,0.1455169882006083
v661,864691135740320660,2,common + depth bins,0.2001599260751182,0.070408920202144,2.0,37.0,0.74,1.0,0.0605813428757299
v661,864691135740320660,2,common + random routes,0.1598182572425099,0.023522977982557453,1.39,25.565,0.5113,1.0,0.020239674043121676
v661,864691135740320660,2,common + shuffled routes,0.1739279646866909,0.039921578910747345,2.0,26.0,0.52,1.0,0.03434938148730266
v661,864691135740320660,2,common + surrogate ancestry,0.25092251815666355,0.12940628020545591,2.0,27.87,0.5574,1.0,0.11134393495727528
v661,864691135740320660,2,common-constrained SVD,0.3376665455757744,0.2302220266819438,2.0,50.0,1.0,1.0,0.1980879623763861
v661,864691135740320660,4,common + ancestry,0.6025299387740392,0.5380518738086366,4.0,29.0,0.29,1.0,0.4629513555746509
v661,864691135740320660,4,common + depth bins,0.3019086005050299,0.1886633853318634,4.0,43.0,0.43,1.0,0.1623300173056416
v661,864691135740320660,4,common + random routes,0.2107460285955292,0.08271231283476159,2.33,26.915,0.26915,1.0,0.07116744539614098
v661,864691135740320660,4,common + shuffled routes,0.25557008350301325,0.13480777911703717,3.97,29.0,0.29,1.0,0.11599150030362501
v661,864691135740320660,4,common + surrogate ancestry,0.4514784015724894,0.3624965770062634,3.945,31.775,0.31775,1.0,0.3118998183731012
v661,864691135740320660,4,common-constrained SVD,0.6041183522790925,0.539897961637272,4.0,100.0,1.0,1.0,0.4645397690797043
v661,864691135740320660,8,common + ancestry,0.7507747405426156,0.71034512322566,7.0,33.0,0.165,1.0,0.6111961573432274
v661,864691135740320660,8,common + depth bins,0.5010689852222171,0.4201318039792567,8.0,46.0,0.23,1.0,0.3614904020228289
v661,864691135740320660,8,common + random routes,0.3019111268024798,0.18866632144828327,4.015,29.395,0.146975,1.0,0.1623325436030915
v661,864691135740320660,8,common + shuffled routes,0.3783923952677694,0.2775544720357912,7.36,33.0,0.165,1.0,0.2388138120683812
v661,864691135740320660,8,common + surrogate ancestry,0.6660330623831561,0.6118565494816884,7.495,39.725,0.198625,1.0,0.526454479183768
v661,864691135740320660,8,common-constrained SVD,0.8425754682264759,0.8170378738840661,8.0,200.0,1.0,1.0,0.7029968850270877
v661,864691135740320660,16,common + ancestry,0.9641309734654936,0.9583122574192986,15.0,42.0,0.105,1.0,0.8245523902661054
v661,864691135740320660,16,common + depth bins,0.7043147332126168,0.6563483183776875,16.0,48.0,0.12,1.0,0.5647361500132286
v661,864691135740320660,16,common + random routes,0.4646855864617945,0.3778462470998027,7.185,34.655,0.0866375,1.0,0.3251070032624062
v661,864691135740320660,16,common + shuffled routes,0.588820908871171,0.5221189488079505,13.07,42.0,0.105,1.0,0.4492423256717828
v661,864691135740320660,16,common + surrogate ancestry,0.8933101737155649,0.8760028234988034,14.14,51.99,0.129975,1.0,0.7537315905161767
v661,864691135740320660,16,common-constrained SVD,0.9901682810763526,0.988573367966356,16.0,400.0,1.0,1.0,0.8505896978769644
v661,864691135762339894,1,common + ancestry,0.2240022936178578,3.425627891006273e-32,1.0,28.0,1.0,1.0,-1.9428902930940242e-16
v661,864691135762339894,1,common + depth bins,0.2240022936178578,3.425627891006273e-32,1.0,28.0,1.0,1.0,-1.9428902930940242e-16
v661,864691135762339894,1,common + random routes,0.2240022936178578,3.425627891006273e-32,1.0,28.0,1.0,1.0,-1.9428902930940242e-16
v661,864691135762339894,1,common + shuffled routes,0.2240022936178578,3.425627891006273e-32,1.0,28.0,1.0,1.0,-1.9428902930940242e-16
v661,864691135762339894,1,common + surrogate ancestry,0.2240022936178578,3.425627891006273e-32,1.0,28.0,1.0,1.0,-1.9428902930940242e-16
v661,864691135762339894,1,common-constrained SVD,0.2240022936178578,3.425627891006273e-32,1.0,28.0,1.0,1.0,-1.9428902930940242e-16
v661,864691135762339894,2,common + ancestry,0.2831937181843901,0.07627783443136,2.0,29.0,0.5178571428571429,1.0,0.059191424566532
v661,864691135762339894,2,common + depth bins,0.2693046243795552,0.0583794647704644,2.0,41.0,0.7321428571428571,1.0,0.0453023307616972
v661,864691135762339894,2,common + random routes,0.2549680089689137,0.03990439030473977,1.79,29.835,0.5327678571428571,1.0,0.030965715351055648
v661,864691135762339894,2,common + shuffled routes,0.2517233773697019,0.035723151658637466,2.0,29.0,0.5178571428571429,1.0,0.027721083751843886
v661,864691135762339894,2,common + surrogate ancestry,0.266178433833334,0.05435085679841741,2.0,31.865,0.5690178571428571,1.0,0.04217614021547596
v661,864691135762339894,2,common-constrained SVD,0.3079051044551505,0.1081224984909614,2.0,56.0,1.0,1.0,0.0839028108372924
v661,864691135762339894,4,common + ancestry,0.4121491302053421,0.2424579802750485,4.0,33.0,0.2946428571428571,1.0,0.188146836587484
v661,864691135762339894,4,common + depth bins,0.3285464803262468,0.13472228828587,4.0,48.0,0.4285714285714285,1.0,0.1045441867083887
v661,864691135762339894,4,common + random routes,0.32511641072491726,0.1303020824358797,3.48,34.135,0.3047767857142857,1.0,0.10111411710705925
v661,864691135762339894,4,common + shuffled routes,0.31374855575791494,0.11565274149903391,3.945,33.0,0.2946428571428571,1.0,0.08974626214005686
v661,864691135762339894,4,common + surrogate ancestry,0.3671939823390671,0.18452591746539795,4.0,36.28,0.3239285714285714,1.0,0.14319168872120905
v661,864691135762339894,4,common-constrained SVD,0.4511179275386934,0.2926756510398651,4.0,112.0,1.0,1.0,0.2271156339208353
v661,864691135762339894,8,common + ancestry,0.5901634400345047,0.4718585421131771,8.0,37.0,0.1651785714285714,1.0,0.3661611464166466
v661,864691135762339894,8,common + depth bins,0.4569860656223087,0.3002377070038877,8.0,52.0,0.2321428571428571,1.0,0.2329837720044506
v661,864691135762339894,8,common + random routes,0.4482403039865133,0.2889673623058738,6.53,43.72,0.1951785714285714,1.0,0.22423801036865526
v661,864691135762339894,8,common + shuffled routes,0.42180433581461846,0.2549002923203906,7.54,37.0,0.1651785714285714,1.0,0.19780204219676045
v661,864691135762339894,8,common + surrogate ancestry,0.55618353989958,0.42806988158562753,7.86,42.82,0.19116071428571424,1.0,0.3321812462817219
v661,864691135762339894,8,common-constrained SVD,0.6752643627455359,0.5815250037677984,8.0,224.0,1.0,1.0,0.4512620691276778
v661,864691135762339894,16,common + ancestry,0.8200332810663838,0.7680834396113653,14.0,55.0,0.1227678571428571,1.0,0.5960309874485258
v661,864691135762339894,16,common + depth bins,0.7261578175243981,0.6471095465574125,16.0,54.0,0.1205357142857142,1.0,0.5021555239065401
v661,864691135762339894,16,common + random routes,0.6631757180387945,0.565946807328145,12.36,59.815,0.13351562499999994,1.0,0.4391734244209363
v661,864691135762339894,16,common + shuffled routes,0.6329746935941486,0.527027846361818,14.275,55.0,0.1227678571428571,1.0,0.4089723999762905
v661,864691135762339894,16,common + surrogate ancestry,0.7716928202048302,0.7057888471609229,14.83,57.395,0.12811383928571424,1.0,0.5476905265869723
v661,864691135762339894,16,common-constrained SVD,0.931878874836671,0.9122147854264632,16.0,448.0,1.0,1.0,0.7078765812188129
v661,864691135856802606,1,common + ancestry,0.2652185289524564,7.211365107277847e-33,1.0,27.0,1.0,1.0,5.551115123125783e-17
v661,864691135856802606,1,common + depth bins,0.2652185289524564,7.211365107277847e-33,1.0,27.0,1.0,1.0,5.551115123125783e-17
v661,864691135856802606,1,common + random routes,0.2652185289524564,7.211365107277847e-33,1.0,27.0,1.0,1.0,5.551115123125783e-17
v661,864691135856802606,1,common + shuffled routes,0.2652185289524564,7.211365107277847e-33,1.0,27.0,1.0,1.0,5.551115123125783e-17
v661,864691135856802606,1,common + surrogate ancestry,0.2652185289524564,7.211365107277847e-33,1.0,27.0,1.0,1.0,5.551115123125783e-17
v661,864691135856802606,1,common-constrained SVD,0.2652185289524564,7.211365107277847e-33,1.0,27.0,1.0,1.0,5.551115123125783e-17
v661,864691135856802606,2,common + ancestry,0.3726924227539983,0.1462664724633315,2.0,29.0,0.5370370370370371,1.0,0.1074738938015419
v661,864691135856802606,2,common + depth bins,0.3094010609958963,0.0601301662934572,2.0,40.0,0.7407407407407407,1.0,0.04418253204344
v661,864691135856802606,2,common + random routes,0.3032481253535498,0.051756335590330486,1.805,29.255,0.5417592592592593,1.0,0.03802959640109343
v661,864691135856802606,2,common + shuffled routes,0.30300364630892096,0.05142361211503614,2.0,29.0,0.5370370370370371,1.0,0.03778511735646461
v661,864691135856802606,2,common + surrogate ancestry,0.3147717683893726,0.0674394243587422,2.0,31.355,0.5806481481481481,1.0,0.04955323943691622
v661,864691135856802606,2,common-constrained SVD,0.3755709711847525,0.1501840296475789,2.0,54.0,1.0,1.0,0.1103524422322961
v661,864691135856802606,4,common + ancestry,0.4920377809609423,0.3086894007889452,4.0,33.0,0.3055555555555556,1.0,0.226819252008486
v661,864691135856802606,4,common + depth bins,0.3824028344800185,0.1594818461610063,4.0,47.0,0.4351851851851852,1.0,0.1171843055275622
v661,864691135856802606,4,common + random routes,0.37404935936436684,0.14811319378638577,3.355,33.47,0.3099074074074074,1.0,0.10883083041191051
v661,864691135856802606,4,common + shuffled routes,0.3715285831844984,0.1446825463365055,4.0,33.0,0.3055555555555556,1.0,0.10631005423204201
v661,864691135856802606,4,common + surrogate ancestry,0.41111981627888644,0.19856418959289404,3.98,38.98,0.3609259259259259,1.0,0.14590128732643012
v661,864691135856802606,4,common-constrained SVD,0.5260675927861285,0.3550022341496877,4.0,108.0,1.0,1.0,0.2608490638336721
v661,864691135856802606,8,common + ancestry,0.6583856029081061,0.5350802782154122,8.0,38.0,0.1759259259259259,1.0,0.3931670739556497
v661,864691135856802606,8,common + depth bins,0.4883874795273581,0.3037215272409361,8.0,50.0,0.2314814814814814,1.0,0.2231689505749017
v661,864691135856802606,8,common + random routes,0.4990603372223933,0.3182467406759175,6.415,44.165,0.20446759259259256,1.0,0.23384180826993692
v661,864691135856802606,8,common + shuffled routes,0.48040286973305457,0.2928548817022017,7.715,38.0,0.17592592592592593,1.0,0.2151843407805982
v661,864691135856802606,8,common + surrogate ancestry,0.5881646275444702,0.4395131223595017,7.885,47.63,0.2205092592592592,1.0,0.3229460985920138
v661,864691135856802606,8,common-constrained SVD,0.7452736448773122,0.6533304592458808,8.0,216.0,1.0,1.0,0.4800551159248558
v661,864691135856802606,16,common + ancestry,0.918271461044438,0.8887716386764004,16.0,59.0,0.136574074074074,1.0,0.6530529320919817
v661,864691135856802606,16,common + depth bins,0.6826946473645993,0.5681636443784661,16.0,52.0,0.1203703703703703,1.0,0.4174761184121429
v661,864691135856802606,16,common + random routes,0.7166538837021288,0.6143804281102544,12.08,62.0,0.1435185185185185,1.0,0.45143535474967245
v661,864691135856802606,16,common + shuffled routes,0.707770505887553,0.6022906052654959,14.95,59.0,0.136574074074074,1.0,0.44255197693509657
v661,864691135856802606,16,common + surrogate ancestry,0.838920929908778,0.7807796243669846,15.03,65.57,0.15178240740740737,1.0,0.5737024009563215
v661,864691135856802606,16,common-constrained SVD,0.9715446162026156,0.9612736780680968,16.0,432.0,1.0,1.0,0.7063260872501591
v661,864691135856845358,1,common + ancestry,0.2333484882252545,3.28549103009206e-32,1.0,35.0,1.0,1.0,-2.775557561562892e-17
v661,864691135856845358,1,common + depth bins,0.2333484882252545,3.28549103009206e-32,1.0,35.0,1.0,1.0,-2.775557561562892e-17
v661,864691135856845358,1,common + random routes,0.2333484882252545,3.28549103009206e-32,1.0,35.0,1.0,1.0,-2.775557561562892e-17
v661,864691135856845358,1,common + shuffled routes,0.2333484882252545,3.28549103009206e-32,1.0,35.0,1.0,1.0,-2.775557561562892e-17
v661,864691135856845358,1,common + surrogate ancestry,0.2333484882252545,3.28549103009206e-32,1.0,35.0,1.0,1.0,-2.775557561562892e-17
v661,864691135856845358,1,common-constrained SVD,0.2333484882252545,3.28549103009206e-32,1.0,35.0,1.0,1.0,-2.775557561562892e-17
v661,864691135856845358,2,common + ancestry,0.249461971055923,0.0210180017689746,2.0,36.0,0.5142857142857142,1.0,0.0161134828306683
v661,864691135856845358,2,common + depth bins,0.2630187503197772,0.0387011068768885,2.0,52.0,0.7428571428571429,1.0,0.0296702620945225
v661,864691135856845358,2,common + random routes,0.25478141669374144,0.027956546278596874,1.725,37.425,0.5346428571428571,1.0,0.021432928468486843
v661,864691135856845358,2,common + shuffled routes,0.2571917361610901,0.031100503383395227,2.0,36.0,0.5142857142857142,1.0,0.023843247935835473
v661,864691135856845358,2,common + surrogate ancestry,0.27305675243091815,0.051794411927450296,2.0,37.475,0.5353571428571429,1.0,0.03970826420566351
v661,864691135856845358,2,common-constrained SVD,0.3281910042056054,0.1237100749476079,2.0,70.0,1.0,1.0,0.0948425159803507
v661,864691135856845358,4,common + ancestry,0.3809026842055686,0.1924657992765661,4.0,38.0,0.2714285714285714,1.0,0.147554195980314
v661,864691135856845358,4,common + depth bins,0.3179706464655903,0.1103789100271143,4.0,61.0,0.4357142857142857,1.0,0.0846221582403357
v661,864691135856845358,4,common + random routes,0.30209121181986204,0.0896661945340365,3.2,42.055,0.30039285714285713,1.0,0.06874272359460742
v661,864691135856845358,4,common + shuffled routes,0.3043742917386451,0.09264418372954188,3.92,38.0,0.2714285714285714,1.0,0.07102580351339047
v661,864691135856845358,4,common + surrogate ancestry,0.35430930616850065,0.15777809876514837,3.94,40.74,0.291,1.0,0.120960817943246
v661,864691135856845358,4,common-constrained SVD,0.4688858827807362,0.3072287616184684,4.0,140.0,1.0,1.0,0.2355373945554815
v661,864691135856845358,8,common + ancestry,0.5273623160299203,0.3835038779536794,8.0,44.0,0.1571428571428571,1.0,0.2940138278046657
v661,864691135856845358,8,common + depth bins,0.439025989956251,0.268280305421778,8.0,65.0,0.2321428571428571,1.0,0.2056775017309963
v661,864691135856845358,8,common + random routes,0.39848223875281424,0.21539610630296216,6.155,49.26,0.17592857142857138,1.0,0.1651337505275596
v661,864691135856845358,8,common + shuffled routes,0.39324233486099147,0.20856131394770705,7.56,44.0,0.1571428571428571,1.0,0.15989384663573683
v661,864691135856845358,8,common + surrogate ancestry,0.548724974590441,0.4113687660187502,7.895,46.815,0.16719642857142852,1.0,0.31537648636518634
v661,864691135856845358,8,common-constrained SVD,0.6660429414079302,0.5643952259104241,8.0,280.0,1.0,1.0,0.4326944531826756
v661,864691135856845358,16,common + ancestry,0.7781615790787512,0.7106398180736538,15.0,56.0,0.1,1.0,0.5448130908534965
v661,864691135856845358,16,common + depth bins,0.654546915440776,0.5494001130193773,16.0,67.0,0.1196428571428571,1.0,0.4211984272155214
v661,864691135856845358,16,common + random routes,0.5706310824858811,0.4399425150546441,11.98,67.315,0.1202053571428571,1.0,0.3372825942606265
v661,864691135856845358,16,common + shuffled routes,0.5631268344963235,0.43015417201441997,14.19,56.0,0.1,1.0,0.3297783462710689
v661,864691135856845358,16,common + surrogate ancestry,0.7981943443840847,0.7367700284725858,15.45,63.35,0.11312499999999996,1.0,0.56484585615883
v661,864691135856845358,16,common-constrained SVD,0.9059641911948982,0.8773421726027577,16.0,560.0,1.0,1.0,0.6726157029696436
v661,864691135867632406,1,common + ancestry,0.1545141494421985,9.758460197720432e-33,1.0,39.0,1.0,1.0,-5.551115123125783e-17
v661,864691135867632406,1,common + depth bins,0.1545141494421985,9.758460197720432e-33,1.0,39.0,1.0,1.0,-5.551115123125783e-17
